852573,2012-08-28=opened,priority=high,status=NEW,2012-10-22=added_high,
852566,2012-08-28=opened,priority=high,status=NEW,
832257,2012-06-14=opened,priority=high,status=NEW,2012-07-20=added_high,
832079,2012-06-14=opened,priority=high,status=NEW,
852570,2012-08-28=opened,priority=high,status=NEW,2012-10-22=added_high,
852294,2012-08-28=opened,priority=high,status=NEW,2012-10-22=added_high,
853676,2012-09-02=opened,priority=high,status=NEW,
871727,2012-10-31=opened,priority=high,status=NEW,2012-11-02=added_high,
874045,2012-11-07=opened,priority=high,status=NEW,2012-11-07=added_high,
829634,2012-06-07=opened,priority=high,status=NEW,2012-10-22=added_high,
850463,2012-08-21=opened,priority=high,status=NEW,2012-10-22=added_high,
855634,2012-09-09=opened,priority=high,status=NEW,2012-09-25=closed,2012-10-22=added_high,
851962,2012-08-27=opened,priority=high,status=NEW,2012-10-22=added_high,
852308,2012-08-28=opened,priority=high,status=NEW,
840238,2012-07-14=opened,priority=medium,status=NEW,2012-11-05=removed_urgent,2012-07-14=added_urgent,
871797,2012-10-31=opened,priority=medium,status=NEW,
838674,2012-07-09=opened,priority=medium,status=NEW,
841161,2012-07-18=opened,priority=medium,status=NEW,
850560,2012-08-21=opened,priority=medium,status=NEW,
853685,2012-09-02=opened,priority=medium,status=NEW,
846657,2012-08-08=opened,priority=medium,status=NEW,
809712,2012-04-04=opened,priority=medium,status=NEW,
835610,2012-06-26=opened,priority=medium,status=NEW,
853690,2012-09-02=opened,priority=medium,status=NEW,
853691,2012-09-02=opened,priority=medium,status=NEW,
869251,2012-10-23=opened,priority=medium,status=NEW,
843817,2012-07-27=opened,priority=medium,status=NEW,
845312,2012-08-02=opened,priority=medium,status=NEW,
842315,2012-07-23=opened,priority=medium,status=NEW,
849302,2012-08-17=opened,priority=medium,status=NEW,
849303,2012-08-17=opened,priority=medium,status=NEW,
852150,2012-08-27=opened,priority=medium,status=NEW,2012-08-27=removed_urgent,2012-08-27=added_urgent,
856455,2012-09-12=opened,priority=medium,status=NEW,
814048,2012-04-19=opened,priority=low,status=NEW,2012-04-19=added_high,2012-10-22=removed_high,
831630,2012-06-13=opened,priority=low,status=NEW,2012-09-18=removed_high,2012-06-13=added_high,
854541,2012-09-05=opened,priority=low,status=NEW,
873962,2012-11-07=opened,priority=urgent,status=ASSIGNED,2012-11-07=added_urgent,
850434,2012-08-21=opened,priority=urgent,status=ASSIGNED,2012-08-21=added_urgent,
848331,2012-08-15=opened,priority=high,status=ASSIGNED,2012-08-15=added_high,2012-09-04=closed,
853209,2012-08-30=opened,priority=high,status=ASSIGNED,
867236,2012-10-17=opened,priority=high,status=ASSIGNED,2012-10-22=added_high,
871699,2012-10-31=opened,priority=high,status=ASSIGNED,2012-11-07=added_high,
842634,2012-07-24=opened,priority=high,status=ASSIGNED,2012-10-22=added_high,
848324,2012-08-15=opened,priority=high,status=ASSIGNED,
868911,2012-10-22=opened,priority=high,status=ASSIGNED,2012-10-22=added_high,
863333,2012-10-05=opened,priority=high,status=ASSIGNED,2012-10-22=added_high,
867360,2012-10-17=opened,priority=high,status=ASSIGNED,2012-10-22=added_high,
854230,2012-09-04=opened,priority=high,status=ASSIGNED,2012-10-19=added_high,
821310,2012-05-14=opened,priority=high,status=ASSIGNED,2012-05-16=resolved,2012-05-18=verified,
827410,2012-06-01=opened,priority=high,status=ASSIGNED,2012-10-22=added_high,
829913,2012-06-07=opened,priority=high,status=ASSIGNED,2012-10-22=added_high,
833168,2012-06-18=opened,priority=high,status=ASSIGNED,2012-10-22=added_high,
833179,2012-06-18=opened,priority=high,status=ASSIGNED,2012-10-22=added_high,
840821,2012-07-17=opened,priority=high,status=ASSIGNED,
844724,2012-07-31=opened,priority=high,status=ASSIGNED,2012-10-22=added_high,
845456,2012-08-03=opened,priority=high,status=ASSIGNED,2012-10-22=added_high,
